"Trcid";"Title";"Shortdescription";"Longdescription";"Calendarsummary";"TitleEN";"ShortdescriptionEN";"LongdescriptionEN";"CalendarsummaryEN";"Types";"Ids";"Locatienaam";"City";"Adres";"Zipcode";"Latitude";"Longitude";"Urls";"Media";"Thumbnail";"Datepattern_startdate";"Datepattern_enddate";"Singledates";"Type1";"Lastupdated";
"e8cc266f-ef67-4ee7-b11f-d3ed4a99d7d3";"Dance Valley";"Dance Valley is een laagdrempelig festival met een grote variatie in dancemuziekstijlen. Het event keert op zaterdag 11 augustus 2018 terug naar het Spaarnwoude-terrein!";"<h2>Breed aanbod</h2> Op het terrein staan tijdens het event een tiental circustenten en een paar grote podia in de open lucht, verspreid over verschillende area's. Elke tent vertegenwoordigt &eacute:&eacute:n van de vele dance-stijlen en daardoor is het aanbod op Dance Valley breed.<br /> <br /> <h2>Main stage</h2> Op het hoofdpodium staan de populairste dj&rsquo:s die in verschillende stijlen draaien. Het complete terrein wordt omgebouwd tot een klein dorp, waar allerlei performers, acts en attracties te vinden zijn. Het delen van de liefde voor dance en dj's staat centraal op Dance Valley.<br /> <br /> <h2></h2>";"Za 11 augustus 2018 12:00 - 23:00 uur, Toelichting: Datum en tijd voor 2018 genoemd onder voorbehoud.";"Dance Valley";"Dance Valley has been turning the hills of Spaarnwoude into the beating heart of the international dance community for over twenty years! The festival returns to Spaarnwoude (a short trip from Amsterdam) each summer.";"<h2>Mega dance music festival near Amsterdam</h2> <p>After a successful year in 2016, <strong>Dance Valley</strong> looks set to return with a jam-packed edition, featuring a spectacle of lights, smoke, huge production and &ndash: of course &ndash: banging tunes from a progressive line-up. </p> <h2>Lush valley loud sounds</h2> <p>Dance Valley takes place in Velsen Valley, <a href=&quot:http://www.iamsterdam.com/en/visiting/what-to-do/nature/overview/spaarnwoude-recreational-area&quot:>Spaarnwoude</a> every year, taking over the lush valley with loud sounds. The festival brings <strong>EDM</strong>, <strong>techno</strong>, <strong>trance</strong> and <strong>hardstyle</strong> to multiple stages and is one of the Netherlands' most famous <a href=&quot:http://www.iamsterdam.com/en/visiting/whats-on/clubbing-nightlife-amsterdam/dance-music-festivals&quot:>dance music festivals</a>. </p> <h2>Stay in the know</h2> <p>Visit the <a href=&quot:http://www.dancevalley.com&quot:>Dance Valley website</a> for media and live videos, and expect more information and the latest additions to the lineup closer to the event. </p> <p>Discover <a href=&quot:http://www.iamsterdam.com/en/visiting/whats-on/festivals&quot:>festivals in Amsterdam</a>. </p>";"Sa 11 August 2018 12:00 - 23:00 hour, Explanation: Date and time for 2018 to be confirmed.";"";"2.4.3";"";"VELSEN-ZUID";"Genieweg";"1981 LN";"52,4371000";"4,6809290";"http://www.dancevalley.com";"https://media.ndtrc.nl/Images/e8/e8cc266f-ef67-4ee7-b11f-d3ed4a99d7d3/a6ad04ea-afeb-4299-9cdc-08cd69672883.jpg,https://media.ndtrc.nl/Images/e8/e8cc266f-ef67-4ee7-b11f-d3ed4a99d7d3/807369e6-b7d7-458f-bf44-b5720413596a.jpg,https://media.ndtrc.nl/Images/e8/e8cc266f-ef67-4ee7-b11f-d3ed4a99d7d3/38fd7732-3e2c-4983-82c7-2f65012f6557.jpg,https://media.ndtrc.nl/Images/e8/e8cc266f-ef67-4ee7-b11f-d3ed4a99d7d3/6871d937-a6e2-419c-a3b8-dfc331fa77a6.jpg";"https://media.ndtrc.nl/Images/e8/e8cc266f-ef67-4ee7-b11f-d3ed4a99d7d3/a6ad04ea-afeb-4299-9cdc-08cd69672883.jpg";"";"";"11-08-2018";"";"2017-08-14 10:18:17";
"209c4a85-58e2-4b47-afd6-f58974ca1c05";"Loveland Festival";"Wie van zon, dance en grote festivals houdt, zit op het Loveland Festival, dat iedere zomer in het Sloterpark in Amsterdam plaatsvindt, helemaal op de juiste plek. Loveland strijkt in augustus 2018 opnieuw neer aan de Sloterplas.";"<h2>Amsterdam Loveland</h2> Prachtig gelegen aan het meer vind je op zes verschillende <strong>podia</strong> de beste dj&rsquo:s en verrassende <strong>live acts</strong> uit binnen- en buitenland. In de editie van 2017 bestond de line-up onder meer uit Adam Beyer, Ben Sims, B.Traits, Dennis Ferrer, Enrico Sangiuliano en Enzo Siragusa.&nbsp:<br /> <br /> Bekijk te zijner tijd de <a re_target=&quot:_blank&quot: target=&quot:_blank&quot: href=&quot:http://lovelandfestival.com/&quot:> Loveland website</a> voor meer informatie en de kaartverkoop.&nbsp:<br /> <br /> Hou je van Dance festivals? bekijk het <a href=&quot:http://www.iamsterdam.com/nl/uit-in-amsterdam/uit/clubs-en-uitgaan/dance-festivals&quot:>aanbod</a> van Dance festivals in Amsterdam";"Za 11 augustus 2018 11:00 - 23:00 uur, Toelichting: Datum en tijd voor 2018 genoemd onder voorbehoud.";"Loveland Festival";"Amsterdam loves summer music festivals and they don?t come much bigger than the annual Loveland Festival, which takes place at the Sloterpark in the Nieuw-West district of the city each August.";"<h2>Amsterdam Loveland</h2> <strong>Dance music</strong> and the Netherlands go together like rock 'n' roll. Come summer, Amsterdam buzzes with the thud of <a href=&quot:http://www.iamsterdam.com/en/visiting/whats-on/clubbing-nightlife-amsterdam/dance-music-festivals&quot:>dance music festivals</a> and parties. Held in the beautiful surroundings of <strong>Sloterpark</strong> on a peninsula jutting out into the Sloterplas (lake), Amsterdam&rsquo:s <strong>Loveland Festival</strong> traditionally features six main stages hosting dozens of international stars and the freshest names from the local scene. <br /> <h2>Amazing production</h2> Expect amazing production and elaborate staging, graffiti artists, delicious food and of course the unexpected. The Relax Island and Art Island complete the Loveland grounds, offering festival-goers the chance to take it easy away from the beats. <h2>Tickets and info</h2> <strong>Tickets</strong> for Loveland are hot property, so be sure to act fast if you want to be part of the action! Head to the <a href=&quot:http://lovelandfestival.com/&quot: target=&quot:_blank&quot: re_target=&quot:_blank&quot:>Loveland website</a>   for the latest information on the upcoming festival.";"Sa 11 August 2018 11:00 - 23:00 hour, Explanation: Date and time for 2018 to be confirmed.";"";"2.4.3";"Sloterpark";"AMSTERDAM";"Sloterpark";"1064 GW";"52,3657700";"4,8197120";"http://www.lovelandfestival.com";"https://media.ndtrc.nl/Images/20140403/7d3a7707-eedc-4025-a809-aca25dfbbc23.jpg,https://media.ndtrc.nl/Images/20140403/412471f2-676a-45b2-af90-8f47af9724a5.jpg,https://media.ndtrc.nl/Images/20140403/78a999d1-6409-49b3-9faa-4e975f937fe9.jpg";"https://media.ndtrc.nl/Images/20140403/7d3a7707-eedc-4025-a809-aca25dfbbc23.jpg";"";"";"11-08-2018";"";"2017-08-14 10:12:18";
"92c0a156-6066-4e91-8848-a9c2de17319f";"Awakenings ADE Special";"Awakenings is een begrip in Nederland: het is een van de grootste technofestivals. Het festival vindt elke zomer plaats op zijn vertrouwde plek in Spaarnwoude maar tijdens Amsterdam Dance Event kun je in de Gashouder in de Westergasfabriek traditioneel alvast meerdere avonden losgaan op de lekkerste techno. ";"<h2>Een techno droom</h2> Awakenings zorgt elke editie gegarandeerd voor een internationale dj line-up waarvan het hart van techno liefhebbers sneller gaat kloppen. Ook tijdens Amsterdam Dance Event trekt Awakenings deze lijn door met 5 thema-avonden onder de bezielende leiding van grote namen uit het circuit.<br /> <br /> <h2>Vijf avonden, vijf grote namen</h2> Op elke avond van het vijfdaagse Awakenings event staat er een top-dj achter de draaitafel, samen met een te gekke line-up van live acts. In 2013 waren dit Luciano &amp: Carl Craig, Carl Cox, Richie Hawtin, Adam Beyer en Fritz Kalkbrenner.<br /> <br /> Bekijk te zijner tijd de Awakenings website voor meer de volledige en kaartverkoop.";"Wo 18 oktober 2017, do 19 oktober 2017, vr 20 oktober 2017, za 21 oktober 2017, zo 22 oktober 2017, Toelichting: Data onder voorbehoud.";"Awakenings ADE Special";"As one of the country's largest techno events, Awakenings is an institution in the Netherlands. Alongside a summer appearance in Spaarnwoude, it traditionally comes to the Gashouder on the Westergasfabriek every October for a five-night event as part of the Amsterdam Dance Event.";"<h2>A techno dream</h2> <p>Awakenings always <g class=&quot:gr_ gr_11 gr-alert gr_gramm gr_inline_cards gr_run_anim Grammar multiReplace&quot: id=&quot:11&quot: data-gr-id=&quot:11&quot:>guarantees</g> an international DJ line-up to get techno-lovers' pulses racing and the winning formula continues every year at the <g class=&quot:gr_ gr_10 gr-alert gr_spell gr_inline_cards gr_run_anim ContextualSpelling ins-del&quot: id=&quot:10&quot: data-gr-id=&quot:10&quot:>autumn</g> Awakenings event with five themed nights headed by leading names in the business.</p> <h2>Five nights, five major names</h2> <p>Each night of the 5-day Awakenings event is traditionally hosted by a star DJ, hitting the decks and presenting a killer line-up of live acts.</p> <p>Head to the <a href=&quot:https://www.awakenings.com/nl/en/events/&quot: target=&quot:_blank&quot:>Awakenings website</a> for the full line-up and tickets, and be sure to check out these other awesome <a href=&quot:https://www.iamsterdam.com/en/see-and-do/whats-on/major-events-and-celebrations/amsterdam-dance-event/ade-events#--&quot:>ADE 2017 parties</a>.</p>";"We 18 October 2017, Th 19 October 2017, Fr 20 October 2017, Sa 21 October 2017, Su 22 October 2017.";"";"2.4.3";"";"AMSTERDAM";"Polonceau-kade 27";"1014 DA";"52,3857890";"4,8713980";"http://www.awakenings.nl";"https://media.ndtrc.nl/Images/20140714/f5ebec14-15d7-4312-aa4a-81eb7c9d983a.jpg";"https://media.ndtrc.nl/Images/20140714/f5ebec14-15d7-4312-aa4a-81eb7c9d983a.jpg";"";"";"19-10-2017,20-10-2017,21-10-2017,18-10-2017,22-10-2017";"";"2017-08-14 16:02:54";
"5c048d60-3cb1-4b8d-8703-acfac93148d4";"Oud & Nieuw 2017";"Dit jaar wordt oud en nieuw nog groter gevierd, in het Bimhuis én Muziekgebouw aan 't IJ in Amsterdam. Samen gooien ze de deuren open voor een groot eindejaarsfeest tot diep in de nacht. 31 december 2017 zijn er meerdere optredens te zien, van intieme concerten tot uitbundige shows. Een avond met vuurwerk, optredens, bubbels en een prachtig uitzicht over de stad.";"Kaartverkoop en prijzen volgt nog.";"Zo 31 december 2017 19:30 uur.";"Oud & Nieuw 2017";"";"";"Su 31 December 2017 19:30 hour.";"";"2.4.3";"Bimhuis";"AMSTERDAM";"Piet Heinkade 3";"1019 BR";"52,3775460";"4,9138540";"http://bimhuis.nl/concerten/oud--nieuw-2017";"https://media.ndtrc.nl/Images/5c/5c048d60-3cb1-4b8d-8703-acfac93148d4/bimhuis.jpg";"https://media.ndtrc.nl/Images/5c/5c048d60-3cb1-4b8d-8703-acfac93148d4/bimhuis.jpg";"";"";"31-12-2017";"";"2017-08-15 15:53:37";
"464966ee-358c-460f-8712-cf38fb58d105";"Opera in de Grachtentuin";"Elke zomer trakteert Museum van Loon je in de prachtige tuin van het monumentale pand aan de Keizersgracht in Amsterdam op een klassieke opera met Opera in de Grachtentuin. De voorstelling duurt ongeveer drie kwartier. Na afloop zijn er drankjes te verkrijgen en kun je de tuin en het grachtenpand bewonderen. De definitieve data voor 2018 is nog niet bekend.  ";"Bekijk te zijner tijd de website van <a href=&quot:http://www.museumvanloon.nl&quot:>Museum van Loon</a> voor meer informatie en speeldata.";"Meerdere data: Vanaf do 9 augustus 2018 t/m di 14 augustus 2018 Toelichting: Data 2018 onder voorbehoud.";"Opera in the Garden";"Harking back to opera?s beginnings as courtly entertainment in Italy, the annual Opera in the Garden performances at Museum van Loon are a beautiful experience, matching the grandeur of the canal house garden with fantastic music. All in all, it?s the perfect reminder of just how special outdoor concerts can be.";"<h2></h2>";"Multiple data: from Th 9 August 2018 to Tu 14 August 2018 Explanation: Date to be confirmed.";"";"2.4.3";"";"AMSTERDAM";"Keizersgracht 672";"1017 ET";"52,3634770";"4,8933720";"http://www.museumvanloon.nl/";"https://media.ndtrc.nl/Images/46/464966ee-358c-460f-8712-cf38fb58d105/96260187-1f64-44a5-82e2-1ae1ad649699.jpg";"https://media.ndtrc.nl/Images/46/464966ee-358c-460f-8712-cf38fb58d105/96260187-1f64-44a5-82e2-1ae1ad649699.jpg";"";"";"09-08-2018,11-08-2018,11-08-2018,12-08-2018,12-08-2018,13-08-2018,13-08-2018,14-08-2018,14-08-2018";"";"2017-08-18 09:36:12";
"9839b421-b765-474e-9088-c610b553e10b";"LatinVillage";"Dit swingende muziekfestival keert op zondag 19 augustus 2018 terug naar Velsen, waar het neerstrijkt in recreatiegebied Spaarnwoude. ";"<h2>Swingend festival</h2> De line-up in 2017 bestond onder andere uit Bookshe, Fresku (live), Franky Rizordo, Broederliefde, SBMG (live),Gregor Salto, Cache Royale (live), Lady Bee, Benny Rodrigues en BIGGI. Acts vanuit binnen- en buitenland betraden de zes podia om een stevige mix van dance en authentieke salsa neer te zetten. In aanvulling op de muziekoptredens zijn er ook workshops en dansdemonstraties ingepland.<br /> <br /> Bekijk de <a target=&quot:_blank&quot: href=&quot:http://www.a-venue.nl/&quot: re_target=&quot:_blank&quot: tabindex=&quot:0&quot:>website</a> van het festival voor meer informatie, de volledige line-up en tickets.";"Zo 19 augustus 2018 13:00 - 23:00 uur, Toelichting: Datum en tijd voor 2018 genoemd onder voorbehoud.";"Latin Village Festival";"This eclectic musical fiesta looks set to make a welcome return to the Spaarnwoude recreation grounds just outside of Amsterdam in August.";"<h2>International music fest</h2> Acts from all over the Netherlands and beyond traditionally hit the festival&rsquo:s six stages to dish up a hearty mix of dance music, authentic salsa and more. In addition to live music, look out for workshops and dance demonstrations. <br /> <br /> Check the festival website for tickets and the complete line-up nearer the time.";"Su 19 August 2018 13:00 - 23:00 hour, Explanation: Date and time for 2018 to be confirmed.";"";"2.4.3";"";"VELSEN-ZUID";"Genieweg 46";"1981 LN";"52,4328420";"4,6792870";"http://www.a-venue.nl";"https://media.ndtrc.nl/Images/20140124/30ea978d-0185-424e-95ee-2301236c5261.jpg";"https://media.ndtrc.nl/Images/20140124/30ea978d-0185-424e-95ee-2301236c5261.jpg";"";"";"19-08-2018";"";"2017-08-21 12:38:35";
"89371940-c559-4645-9282-5208b07fabf9";"Encore Festival";"Na de succesvolle editie in 2017 keert het Encore Festival op in augustus 2018 terug naar Amsterdam. Vond je de wekelijkse hiphop- en R&B-feestjes van Encore in de Melkweg al leuk? Dan wordt dit al helemaal genieten. ";"<h2>R&amp:B-klassiekers in de mix</h2> Tijdens het Encore Festival worden de nieuwste platen en R&amp:B-klassiekers gemixt met dubstep en dancehall. Op verschillende podia wordt live gedraaid en maken dj&rsquo:s uit binnen- en buitenland hun opwachting.<br /> <br /> <strong>Line-up 2017</strong>: o.a. Migos, Tory Lanez, Russ, Maleek Berry, Christopher Martin, Mr. Vegas en Ray BLK.&nbsp:<br /> <br /> Bekijk te zijner tijd de website van het <a target=&quot:_blank&quot: href=&quot:http://encorefestival.nl/&quot:>Encore Festival</a> voor meer informatie.<br /> <br /> [Beeld: Kid Ink]";"Za 18 augustus 2018 13:00 - 23:00 uur, Toelichting: Datum en tijd voor 2018 genoemd onder voorbehoud.";"Encore Festival";"Summer is sure to be hotter than ever as the Encore Festival  bounces out of its usual club night digs over at the Melkweg for a full-on hip-hop festival. ";"<h2>Hitting the decks in Amsterdam</h2> The <strong>NDSM Wharf</strong> is a former shipyard that&rsquo:s now used for cultural events. The <strong>Encore Festival</strong> programmers pack it with multiple stages and a wide range of performers with a focus on the best hip-hop, R&amp:B, soul &amp: bass music. <br /> <br /> Keep an eye on the <a re_target=&quot:_blank&quot: href=&quot:http://encorefestival.nl/&quot: target=&quot:_blank&quot:>Encore Festival's website</a> for the latest details.";"Sa 18 August 2018 13:00 - 23:00 hour, Explanation: Date and time for 2018 to be confirmed.";"";"2.4.3";"NDSM-werf";"AMSTERDAM";"Neveritaweg 15";"1033 WB";"52,4012110";"4,8951540";"http://www.encorefestival.nl";"https://media.ndtrc.nl/Images/20140430/0835af6f-598e-4193-b20c-19b2249d9f4b.jpg,https://media.ndtrc.nl/Images/20140430/555e87f9-1c1c-4125-ae47-9aaf8f83f6fe.jpg";"https://media.ndtrc.nl/Images/20140430/0835af6f-598e-4193-b20c-19b2249d9f4b.jpg";"";"";"18-08-2018";"";"2017-08-21 12:15:39";
"f07f1b9a-2241-4b39-97b4-90efa8577cdd";"Haarlem Jazz & More";"De naam van dit festival spreekt voor zich! In augustus 2018 kun je swingen op jazzmuziek (en meer) tijdens Haarlem Jazz & More.";"<h2>Jazz en meer in Haarlem</h2> Het festival vindt plaats op vier verschillende openluchtlocaties verspreid door de stad. Het programma&nbsp:bestond in 2017 onder meer uit&nbsp:optredens van Rilan &amp: de Bombardiers, Gare du Nord, Hans Dulfer &amp: Steffen Morrison.<br /> <br /> Bekijk <a href=&quot:https://www.haarlemjazzandmore.nl/&quot: target=&quot:_blank&quot:>de website van het festival</a> voor de volledige line-up en meer informatie.";"Wo 15 augustus 2018 17:00 - 05:00 uur, do 16 augustus 2018 17:00 - 05:00 uur, vr 17 augustus 2018 17:00 - 05:00 uur, za 18 augustus 2018 17:00 - 05:00 uur, zo 19 augustus 2018 12:00 - 00:00 uur, Toelichting: Data en tijden voor 2018 genoemd onder voorbehoud.";"Haarlem Jazz & More";"";"<h2></h2>";"We 15 August 2018 17:00 - 05:00 hour, Th 16 August 2018 17:00 - 05:00 hour, Fr 17 August 2018 17:00 - 05:00 hour, Sa 18 August 2018 17:00 - 05:00 hour, Su 19 August 2018 12:00 - 00:00 hour.";"";"2.4.3";"Haarlem Jazz & More";"HAARLEM";"Grote Markt";"2011 RD";"52,3812850";"4,6363320";"http://www.haarlemjazzandmore.nl/";"https://media.ndtrc.nl/Images/20140502/1862e419-a200-476d-b03f-b6f04476eb27.jpg,https://media.ndtrc.nl/Images/20140502/e998f3de-11af-4741-b712-611eac171c2b.jpg";"https://media.ndtrc.nl/Images/20140502/1862e419-a200-476d-b03f-b6f04476eb27.jpg";"";"";"15-08-2018,16-08-2018,17-08-2018,18-08-2018,19-08-2018";"";"2017-08-21 12:16:55";
"343d285f-4a8f-4215-9652-34945d957320";"STRAF_WERK Festival";"Na onvergetelijke uitverkochte edities, keert STRAF_WERK Festival deze zomer terug. De zesde editie van STRAF_WERK Festival vindt plaats in augustus 2018, op het stadsstrand Blijburg Aan Zee in Amsterdam. ";"<h2>Populair Amsterdam dancefestival</h2> Het STRAF_WERK Festival heeft ook dit jaar een enorme line-up met aanstormend talent en reeds gevestigde namen. Ook is er natuurlijk gedacht aan lekker eten en leuke kraampjes. <br /> <br /> De eerste artiesten die STRAF_WERK Festival 2017 bekend heeft gemaakt zijn: &Acirc:me [dj], Hot Since 82, Maya Jane Coles, Todd Terje [solo live], Adriatique. Vele andere internationale artiesten en Nederlandse talenten vullen de zes stages. E&eacute:n van de stages wordt gehost door Hot Since 82&rsquo:s Knee Deep In Sound. STRAF_WERK Festival is het eerste Nederlandse festival waar het label een stage host!<br /> <br /> Ga&nbsp:naar de <a target=&quot:_blank&quot: href=&quot:http://strafwerkfestival.nl/&quot: re_target=&quot:_blank&quot:>website</a>   van het STRAF_WERK Festival voor meer informatie.";"Za 18 augustus 2018 12:00 - 23:00 uur, Toelichting: Datum en tijd voor 2018 genoemd onder voorbehoud.";"STRAF_WERK Festival";"The always popular STRAF_WERK festival returns to Amsterdam every August.";"<h2>Renowned Amsterdam dance fest</h2> <p>The STRAF_WERK Festival boasts multiple stages and a huge line-up comprising established artists and up-and-coming talents. Look out for a strong selection from across the EDM spectrum, plus, of course, lovely food and various other stalls.</p> <p>For more information and tickets, check the STRAF_WERK Festival website.</p>";"Sa 18 August 2018 12:00 - 23:00 hour, Explanation: Date and time for 2018 to be confirmed.";"";"2.4.3";"Blijburg aan Zee";"AMSTERDAM";"Pampuslaan 501";"1087 LA";"52,3516360";"5,0060410";"http://www.strafwerkfestival.nl/";"https://media.ndtrc.nl/Images/20140613/5902b7d3-c912-47ca-885a-40cd5b52295c.jpg,http://www.youtube.com/v/8PDVmUBn3Uc";"https://media.ndtrc.nl/Images/20140613/5902b7d3-c912-47ca-885a-40cd5b52295c.jpg";"";"";"18-08-2018";"";"2017-08-21 12:21:00";
"1a5d1c65-83ed-446c-82ad-a06f4ded5026";"Dutch Valley";"Dutch Valley is een groot, jaarlijks muziekfestival in de zomer met het beste van Nederlandse bodem. De volgende editie vindt plaats op zaterdag 18 augustus 2018.";"Het muziekfestival vindt plaats op het 'Dance Valleyterrein' (recreatiegebied Spaarnwoude). Het festival focust zich niet alleen op dance maar laat alle aspecten van de Nederlandse popmuziek horen, met nummers uit het heden en verleden.<br /> <br /> <h2>Line-up 2017</h2> Dit was de line-up van 2017. Onder begeleiding van Marcel Fisser Band geven op het hoofdpodium van Dutch Valley in de Middag Jukebox, in een aaneengesloten live-show van 4,5 uur, de acts Broederliefde, Jan Smit, Diggy Dex, JW Roy, Andr&eacute: Hazes, O&rsquo:G3NE, Ali B, Tino Martin, 3JS, Wolter Kroes, Gers Pardoel, Kraantje Pappie, Bizzey, Willeke Alberti, Mart Hoogkamer en Lange Frans acte de presence. Naast een eigen neemt Lange Frans Frederiks tevens de algehele presentatie van het hoofdpodium voor zijn rekening. Zodra de line-up van 2018 bekend is kun je dat hier lezen.<br /> <br /> Kijk voor meer informatie en tickets <a href=&quot:https://www.dutchvalleyfestival.nl/&quot: target=&quot:_blank&quot:>op de website.</a>";"Za 18 augustus 2018 13:00 - 23:00 uur, Toelichting: Datum en tijd voor 2018 genoemd onder voorbehoud.";"Dutch Valley";"No stranger to massive events, the Spaarnwoude recreational area hosts this annual summer festival devoted to Dutch music in all its forms. Find next's year's edition on 18 August 2018.";"<h2>A celebration of Dutch music</h2> <p><strong>Dutch Valley</strong> follows in the ambitious footsteps of its <a href=&quot:http://www.iamsterdam.com/en/visiting/whats-on/festivals/overview-music-festivals/dance-valley&quot: target=&quot:_blank&quot:>dance music sister</a>, but instead of focusing solely on dance music, it showcases all aspects of <strong>Dutch pop music</strong>, from the past to the present. </p> <p>Visit the <a href=&quot:https://www.dutchvalleyfestival.nl/&quot: target=&quot:_blank&quot:>Dutch Valley website</a> for more details. </p>";"Sa 18 August 2018 13:00 - 23:00 hour, Explanation: Date and time for 2018 to be confirmed.";"";"2.4.3";"";"VELSEN-ZUID";"Genieweg";"1981 LN";"52,4371000";"4,6809290";"http://www.dutchvalleyfestival.nl";"https://media.ndtrc.nl/Images/1a/1a5d1c65-83ed-446c-82ad-a06f4ded5026/262c836b-87bb-44c5-bc74-daec6b82bfb1.jpg,https://media.ndtrc.nl/Images/1a/1a5d1c65-83ed-446c-82ad-a06f4ded5026/45a90302-bdd7-4bf8-b05f-6ddb4a73d27d.jpg,https://media.ndtrc.nl/Images/1a/1a5d1c65-83ed-446c-82ad-a06f4ded5026/0042020d-4573-4eb9-85c8-9b91131dacb5.jpg";"https://media.ndtrc.nl/Images/1a/1a5d1c65-83ed-446c-82ad-a06f4ded5026/262c836b-87bb-44c5-bc74-daec6b82bfb1.jpg";"";"";"18-08-2018";"";"2017-08-21 12:31:56";
"5ee47180-5fdf-4989-9c89-97a9e68e4412";"Junior Grachtenfestival";"Tijdens het Junior Grachtenfestival, een vast onderdeel van het Grachtenfestival Amsterdam, kunnen kinderen tot twaalf jaar deelnemen aan allerlei muzikale activiteiten. Het Junior Grachtengestival keer in 2018 terug naar de stad.";"<h2>Klassieke muziek voor kinderen</h2> Er worden verschillende programma&rsquo:s georganiseerd om kinderen met klassieke muziek in aanraking te laten komen. Er worden verhalen verteld, theaterstukken gespeeld, spelletjes gedaan en workshops gegeven waarin (klassieke) muziek centraal staat. Voor alle leeftijden is er wel iets te beleven!<br /> <br /> Bekijk de website van het <a href=&quot:https://www.grachtenfestival.nl/concert_overview.vm?showsearchtype=03&quot: target=&quot:_blank&quot:>Junior Grachtenfestival</a> voor het uitgebreide programma en kaarten.<br /> <br /> [Beeld: Ronald Knapp]";"Vr 10 augustus 2018 t/m zo 19 augustus 2018 ma-zo: geopend, Toelichting: Data en tijden voor 2018 genoemd onder voorbehoud.";"Junior Grachtenfestival";"An integral part of the Grachtenfestival Amsterdam (Canal Festival), the Junior Grachtenfestival offers all kinds of fun musical activities to under 12s.";"<h2>Classical for kids</h2> Various events and activities are organised with the aim of introducing children to classical music: there&rsquo:s storytelling, theatre performances, games and workshops, with plenty of fun planned for children of all ages!<br /> <br /> Check the <a target=&quot:_blank&quot: href=&quot:http://www.grachtenfestival.nl/&quot:>Grachtenfestival website</a> for programme updates and tickets.";"Fr 10 August 2018 including Su 19 August 2018 Mo -Su: Open, Explanation: Dates and times for 2018 to be confirmed.";"";"2.4.3";"Diverse locaties";"AMSTERDAM";"Diverse locaties / Various locations";"1017 PN";"52,3639260";"4,8807110";"http://junior.grachtenfestival.nl/,http://www.facebook.com/Grachtenfestival";"https://media.ndtrc.nl/Images/20140725/09b75640-5313-41d7-a01e-1f9af7cd3d3b.jpg";"https://media.ndtrc.nl/Images/20140725/09b75640-5313-41d7-a01e-1f9af7cd3d3b.jpg";"10-08-2018";"19-08-2018";"";"";"2017-08-21 11:39:20";
